game_index,gameTime,label,position,team,visibility
27,2 - 12:55,Ball out of play,775249,not applicable,visible
27,2 - 13:16,Throw-in,796977,away,visible
27,2 - 13:49,Shots off target,829807,away,visible
27,2 - 13:51,Ball out of play,831679,not applicable,visible
27,2 - 14:16,Substitution,856000,home,visible
27,2 - 14:31,Substitution,871000,home,visible
27,2 - 14:53,Clearance,893419,home,visible
27,2 - 14:57,Ball out of play,897548,not applicable,visible
27,2 - 15:06,Throw-in,906658,home,not shown
27,2 - 15:12,Ball out of play,912745,not applicable,visible
27,2 - 15:27,Throw-in,927615,home,visible
27,2 - 16:04,Offside,964647,away,visible
27,2 - 17:42,Ball out of play,1062919,not applicable,visible
27,2 - 18:06,Throw-in,1086930,away,visible
27,2 - 18:11,Ball out of play,1091902,not applicable,visible
27,2 - 18:20,Throw-in,1100614,home,visible
27,2 - 19:13,Ball out of play,1153559,not applicable,visible
27,2 - 19:34,Throw-in,1174360,home,not shown
27,2 - 20:24,Shots on target,1224692,home,visible
27,2 - 20:26,Goal,1226120,home,visible
27,2 - 21:31,Kick-off,1291880,away,not shown
27,2 - 22:02,Ball out of play,1322411,not applicable,visible
27,2 - 22:33,Clearance,1353276,away,visible
27,2 - 22:37,Ball out of play,1357653,not applicable,visible
27,2 - 22:50,Throw-in,1370177,away,visible
27,2 - 22:57,Ball out of play,1377586,not applicable,not shown
27,2 - 23:13,Throw-in,1393684,away,visible
27,2 - 24:25,Ball out of play,1465727,not applicable,visible
27,2 - 24:57,Clearance,1497817,away,visible
27,2 - 25:20,Shots off target,1520367,away,visible
27,2 - 25:21,Ball out of play,1521924,not applicable,visible
27,2 - 26:14,Ball out of play,1574674,not applicable,not shown
27,2 - 26:38,Throw-in,1598012,home,visible
27,2 - 28:18,Offside,1698230,away,visible
27,2 - 29:27,Ball out of play,1767616,not applicable,visible
27,2 - 29:53,Corner,1793813,away,visible
27,2 - 30:41,Ball out of play,1841659,not applicable,not shown
27,2 - 31:06,Throw-in,1866562,home,visible
27,2 - 31:16,Foul,1876901,away,visible
27,2 - 31:33,Indirect free-kick,1893632,home,visible
27,2 - 31:36,Shots on target,1896344,home,visible
27,2 - 33:58,Shots off target,2038880,away,visible
27,2 - 34:01,Ball out of play,2041360,not applicable,visible
27,2 - 34:49,Substitution,2089000,away,visible
27,2 - 35:04,Clearance,2104512,home,not shown
27,2 - 35:40,Offside,2140245,home,visible
27,2 - 36:41,Shots off target,2201126,home,visible
27,2 - 36:42,Ball out of play,2202647,not applicable,visible
27,2 - 37:14,Clearance,2234335,away,visible
27,2 - 37:23,Foul,2243889,home,visible
27,2 - 38:12,Shots off target,2292489,away,visible
27,2 - 38:12,Direct free-kick,2292489,away,visible
27,2 - 38:14,Ball out of play,2294026,not applicable,visible
27,2 - 38:37,Corner,2317044,away,not shown
27,2 - 41:36,Shots on target,2496840,home,visible
27,2 - 41:37,Ball out of play,2497462,not applicable,visible
27,2 - 42:05,Clearance,2525471,away,not shown
27,2 - 42:46,Ball out of play,2566770,not applicable,visible
27,2 - 44:02,Substitution,2642848,home,visible
27,2 - 44:32,Throw-in,2672635,home,visible
27,2 - 44:43,Ball out of play,2683235,not applicable,visible
27,2 - 44:55,Throw-in,2695458,away,visible
28,1 - 00:00,Kick-off,280,away,visible
28,1 - 00:33,Foul,33911,away,visible
28,1 - 00:43,Yellow card,43000,away,visible
28,1 - 01:53,Direct free-kick,113396,home,visible
28,1 - 03:05,Ball out of play,185114,not applicable,visible
28,1 - 03:14,Throw-in,194647,away,visible
28,1 - 03:29,Ball out of play,209528,not applicable,visible
28,1 - 03:39,Throw-in,219408,home,visible
28,1 - 03:42,Ball out of play,222045,not applicable,visible
28,1 - 03:54,Throw-in,234930,away,not shown
28,1 - 04:08,Ball out of play,248875,not applicable,visible
28,1 - 04:24,Throw-in,264493,home,visible
28,1 - 05:06,Foul,306075,home,visible
28,1 - 05:19,Indirect free-kick,319883,away,not shown
28,1 - 05:40,Foul,340890,home,visible
28,1 - 05:51,Indirect free-kick,351679,away,visible
28,1 - 06:29,Ball out of play,389802,not applicable,visible
28,1 - 06:41,Throw-in,401474,away,visible
28,1 - 07:32,Ball out of play,452414,not applicable,visible
28,1 - 07:52,Throw-in,472838,away,visible
28,1 - 08:23,Ball out of play,503343,not applicable,visible
28,1 - 08:48,Clearance,528338,away,visible
28,1 - 09:41,Shots on target,581021,away,visible
28,1 - 10:05,Ball out of play,605395,not applicable,visible
28,1 - 10:14,Throw-in,614903,away,visible
28,1 - 10:22,Offside,622300,home,visible
28,1 - 12:30,Ball out of play,750936,not applicable,visible
28,1 - 13:12,Corner,792706,away,visible
28,1 - 13:51,Shots on target,831479,away,visible
28,1 - 13:51,Goal,831880,away,visible
28,1 - 14:39,Kick-off,879529,home,not shown
28,1 - 15:30,Ball out of play,930517,not applicable,visible
28,1 - 15:49,Throw-in,949935,away,not shown
28,1 - 16:23,Ball out of play,983218,not applicable,visible
28,1 - 16:43,Throw-in,1003526,away,visible
28,1 - 17:02,Ball out of play,1022014,not applicable,visible
28,1 - 18:08,Ball out of play,1088963,not applicable,visible
28,1 - 18:27,Throw-in,1107277,home,not shown
28,1 - 18:46,Offside,1126786,home,visible
28,1 - 18:47,Shots off target,1127547,home,visible
28,1 - 19:37,Ball out of play,1177713,not applicable,visible
28,1 - 19:48,Throw-in,1188878,away,not shown
28,1 - 21:52,Ball out of play,1312769,not applicable,visible
28,1 - 22:03,Clearance,1323088,home,not shown
28,1 - 23:04,Shots off target,1384489,home,visible
28,1 - 23:05,Ball out of play,1385731,not applicable,visible
28,1 - 23:29,Clearance,1409022,away,not shown
28,1 - 23:35,Ball out of play,1415918,not applicable,visible
28,1 - 23:43,Throw-in,1423462,away,visible
28,1 - 25:08,Shots off target,1508176,home,visible
28,1 - 25:22,Ball out of play,1522618,not applicable,visible
28,1 - 25:38,Throw-in,1538344,home,visible
28,1 - 26:27,Ball out of play,1587970,not applicable,visible
28,1 - 26:32,Throw-in,1592795,away,not shown
28,1 - 28:18,Ball out of play,1698146,not applicable,visible
28,1 - 28:53,Clearance,1733819,home,not shown
28,1 - 30:56,Offside,1856099,home,visible
28,1 - 36:49,Ball out of play,2209396,not applicable,visible
28,1 - 36:58,Throw-in,2218916,away,visible
28,1 - 38:39,Ball out of play,2319188,not applicable,visible
28,1 - 38:49,Clearance,2329822,home,not shown
28,1 - 39:15,Foul,2355289,away,visible
28,1 - 39:38,Indirect free-kick,2378084,home,visible
28,1 - 39:41,Foul,2381407,away,visible
28,1 - 40:22,Indirect free-kick,2422145,home,visible
28,1 - 40:29,Shots on target,2429956,home,visible
28,1 - 40:30,Goal,2430689,home,visible
28,1 - 40:52,Kick-off,2452698,away,not shown
28,1 - 41:37,Ball out of play,2497995,not applicable,visible
28,1 - 41:55,Throw-in,2515888,home,visible
28,1 - 42:28,Ball out of play,2548022,not applicable,visible
28,1 - 43:16,Throw-in,2596749,home,visible
28,1 - 43:25,Offside,2605965,home,visible
28,1 - 44:12,Foul,2652248,away,visible
28,1 - 44:13,Offside,2653768,home,visible
28,1 - 45:19,Direct free-kick,2719209,home,visible
28,1 - 46:19,Ball out of play,2779115,not applicable,visible
28,1 - 46:43,Throw-in,2803410,home,visible
28,1 - 47:54,Shots on target,2874714,away,visible
28,1 - 47:55,Goal,2875327,away,visible
28,2 - 00:00,Kick-off,27,home,visible
28,2 - 02:23,Shots off target,143837,home,visible
28,2 - 02:25,Ball out of play,145966,not applicable,visible
28,2 - 02:46,Clearance,166627,away,not shown
28,2 - 03:14,Ball out of play,194350,not applicable,visible
28,2 - 03:29,Throw-in,209621,away,visible
28,2 - 03:58,Ball out of play,238191,not applicable,visible
28,2 - 04:08,Throw-in,248270,home,visible
28,2 - 04:17,Foul,257106,away,visible
28,2 - 05:10,Direct free-kick,310416,home,visible
28,2 - 06:21,Foul,381626,home,visible
28,2 - 06:30,Yellow card,390603,home,visible
28,2 - 08:26,Direct free-kick,506952,away,visible
28,2 - 09:16,Ball out of play,556348,not applicable,visible
28,2 - 09:45,Substitution,585000,home,visible
28,2 - 09:49,Clearance,589396,away,not shown
28,2 - 10:27,Shots off target,627041,home,visible
28,2 - 12:00,Offside,720563,home,visible
28,2 - 13:39,Ball out of play,819199,not applicable,visible
28,2 - 14:19,Corner,859661,home,visible
28,2 - 14:22,Ball out of play,862673,not applicable,not shown
28,2 - 14:55,Clearance,895470,away,visible
28,2 - 15:13,Ball out of play,913352,not applicable,visible
28,2 - 15:37,Throw-in,937484,away,visible
28,2 - 16:16,Shots on target,976423,away,visible
28,2 - 17:01,Ball out of play,1021534,not applicable,visible
28,2 - 17:09,Throw-in,1029590,home,not shown
28,2 - 17:45,Ball out of play,1065452,not applicable,not shown
28,2 - 18:19,Corner,1099848,home,visible
28,2 - 18:23,Shots off target,1103121,home,visible
28,2 - 18:24,Ball out of play,1104712,not applicable,visible
28,2 - 18:49,Substitution,1129000,home,visible
28,2 - 19:49,Ball out of play,1189013,not applicable,visible
28,2 - 19:57,Throw-in,1197150,home,not shown
28,2 - 21:41,Shots on target,1301758,home,visible
28,2 - 21:42,Goal,1302602,home,visible
28,2 - 22:51,Substitution,1371000,away,not shown
28,2 - 22:58,Kick-off,1378300,away,not shown
28,2 - 23:32,Ball out of play,1412673,not applicable,visible
28,2 - 23:43,Throw-in,1423564,home,not shown
28,2 - 24:00,Shots on target,1440074,home,visible
28,2 - 24:00,Goal,1440538,home,visible
28,2 - 25:07,Yellow card,1507000,home,not shown
28,2 - 25:44,Substitution,1544000,home,visible
28,2 - 25:56,Kick-off,1556363,away,visible
28,2 - 27:08,Foul,1628224,home,visible
28,2 - 28:19,Shots off target,1699828,away,visible
28,2 - 28:19,Direct free-kick,1699828,away,visible
28,2 - 28:20,Ball out of play,1700742,not applicable,visible
28,2 - 28:39,Corner,1719624,away,visible
28,2 - 28:54,Ball out of play,1734889,not applicable,visible
28,2 - 29:33,Indirect free-kick,1773612,home,visible
28,2 - 29:46,Ball out of play,1786455,not applicable,visible
28,2 - 31:48,Offside,1908177,away,visible
28,2 - 32:34,Foul,1954219,away,visible
28,2 - 33:28,Direct free-kick,2008076,home,visible
28,2 - 33:40,Ball out of play,2020750,not applicable,visible
28,2 - 34:01,Substitution,2041000,away,visible
28,2 - 34:22,Throw-in,2062280,home,visible
28,2 - 34:28,Ball out of play,2068978,not applicable,visible
28,2 - 34:34,Throw-in,2074321,away,visible
28,2 - 36:15,Ball out of play,2175958,not applicable,visible
28,2 - 37:12,Substitution,2232000,away,visible
28,2 - 37:24,Throw-in,2244672,away,visible
28,2 - 37:27,Ball out of play,2247863,not applicable,visible
28,2 - 37:47,Throw-in,2267846,home,visible
28,2 - 37:50,Ball out of play,2270737,not applicable,visible
28,2 - 38:05,Throw-in,2285623,home,visible
28,2 - 38:53,Ball out of play,2333977,not applicable,not shown
28,2 - 39:16,Throw-in,2356192,home,visible
28,2 - 40:04,Ball out of play,2404279,not applicable,visible
28,2 - 40:13,Throw-in,2413510,away,visible
28,2 - 40:51,Foul,2451989,away,visible
28,2 - 41:01,Yellow card,2461000,away,visible
28,2 - 41:55,Yellow card,2515000,home,visible
28,2 - 42:09,Direct free-kick,2529676,home,visible
28,2 - 42:16,Foul,2536466,home,visible
28,2 - 42:27,Yellow card,2547000,home,visible
28,2 - 42:33,Indirect free-kick,2553464,away,visible
28,2 - 43:08,Foul,2588091,home,visible
28,2 - 44:16,Direct free-kick,2656488,away,visible
28,2 - 45:21,Ball out of play,2721735,not applicable,visible
28,2 - 46:00,Clearance,2760795,home,visible
28,2 - 47:39,Ball out of play,2859752,not applicable,visible
28,2 - 47:52,Clearance,2872622,away,not shown
28,2 - 48:17,Ball out of play,2897200,not applicable,visible
28,2 - 48:38,Throw-in,2918577,home,not shown
28,2 - 48:53,Foul,2933727,away,visible
28,2 - 49:04,Yellow->red card,2944000,away,visible
29,1 - 00:00,Kick-off,0,away,not shown
29,1 - 00:20,Ball out of play,20849,not applicable,visible
29,1 - 00:30,Throw-in,30241,away,visible
29,1 - 00:31,Ball out of play,31968,not applicable,visible
29,1 - 00:45,Throw-in,45847,home,not shown
29,1 - 00:56,Ball out of play,56474,not applicable,visible
29,1 - 01:14,Throw-in,74729,away,visible
29,1 - 01:21,Offside,81536,away,visible
29,1 - 01:46,Indirect free-kick,106481,home,not shown
29,1 - 02:26,Ball out of play,146915,not applicable,visible
29,1 - 02:38,Throw-in,158009,away,not shown
29,1 - 03:25,Shots off target,205662,home,visible
29,1 - 03:26,Ball out of play,206317,not applicable,visible
29,1 - 03:49,Corner,229511,home,visible
29,1 - 04:35,Ball out of play,275957,not applicable,visible
29,1 - 04:50,Throw-in,290998,away,visible
29,1 - 05:18,Ball out of play,318271,not applicable,visible
29,1 - 05:32,Throw-in,332940,home,visible
29,1 - 05:37,Ball out of play,337752,not applicable,visible
29,1 - 05:53,Throw-in,353088,away,visible
29,1 - 06:04,Ball out of play,364283,not applicable,visible
29,1 - 06:24,Throw-in,384931,home,visible
29,1 - 06:27,Ball out of play,387318,not applicable,visible
29,1 - 06:31,Throw-in,391806,home,visible
29,1 - 06:37,Shots on target,397452,home,visible
29,1 - 09:31,Ball out of play,571045,not applicable,visible
29,1 - 09:46,Throw-in,586725,away,visible
29,1 - 10:10,Ball out of play,610451,not applicable,visible
29,1 - 10:40,Clearance,640690,home,visible
29,1 - 11:39,Foul,699968,home,visible
29,1 - 12:00,Indirect free-kick,720175,away,visible
29,1 - 12:26,Shots on target,746919,away,visible
29,1 - 13:40,Ball out of play,820420,not applicable,visible
29,1 - 14:07,Corner,847340,home,visible
29,1 - 15:21,Foul,921232,away,visible
29,1 - 15:54,Direct free-kick,954965,home,visible
29,1 - 16:03,Ball out of play,963942,not applicable,not shown
29,1 - 16:21,Throw-in,981770,home,visible
29,1 - 16:34,Ball out of play,994813,not applicable,visible
29,1 - 17:07,Foul,1027450,away,visible
29,1 - 17:15,Indirect free-kick,1035504,home,visible
29,1 - 18:23,Foul,1103482,away,visible
29,1 - 18:39,Indirect free-kick,1119762,home,not shown
29,1 - 19:44,Ball out of play,1184894,not applicable,visible
29,1 - 20:20,Clearance,1220219,away,visible
29,1 - 20:34,Offside,1234707,home,visible
29,1 - 21:04,Indirect free-kick,1264029,away,visible
29,1 - 21:29,Shots off target,1289243,home,visible
29,1 - 21:30,Ball out of play,1290846,not applicable,visible
29,1 - 21:44,Clearance,1304101,away,not shown
29,1 - 22:37,Ball out of play,1357214,not applicable,visible
29,1 - 22:46,Throw-in,1366421,away,not shown
29,1 - 23:59,Shots off target,1439835,away,visible
29,1 - 24:04,Foul,1444780,home,visible
29,1 - 24:51,Direct free-kick,1491127,away,visible
29,1 - 24:55,Shots on target,1495151,away,visible
29,1 - 24:56,Shots on target,1496467,away,visible
29,1 - 24:59,Ball out of play,1499333,not applicable,visible
29,1 - 25:04,Throw-in,1504221,away,visible
29,1 - 25:16,Foul,1516021,away,visible
29,1 - 25:23,Yellow card,1523525,away,visible
29,1 - 26:00,Indirect free-kick,1560648,home,visible
29,1 - 26:08,Ball out of play,1568960,not applicable,visible
29,1 - 26:19,Throw-in,1579714,home,visible
29,1 - 26:43,Ball out of play,1603850,not applicable,visible
29,1 - 26:52,Throw-in,1612427,away,not shown
29,1 - 27:11,Foul,1631795,away,visible
29,1 - 27:20,Indirect free-kick,1640263,home,not shown
29,1 - 27:45,Foul,1665880,away,visible
29,1 - 27:59,Yellow card,1679000,away,not shown
29,1 - 29:02,Penalty,1742657,home,visible
29,1 - 29:09,Ball out of play,1749428,not applicable,visible
29,1 - 29:27,Throw-in,1767276,away,not shown
29,1 - 29:48,Offside,1788890,home,visible
29,1 - 29:52,Indirect free-kick,1792813,away,visible
29,1 - 30:10,Shots on target,1810862,home,visible
29,1 - 30:11,Goal,1811677,home,visible
29,1 - 30:47,Kick-off,1847754,away,not shown
29,1 - 31:34,Foul,1894641,away,visible
29,1 - 31:43,Indirect free-kick,1903963,home,not shown
29,1 - 34:09,Shots off target,2049768,away,visible
29,1 - 34:10,Ball out of play,2050953,not applicable,visible
29,1 - 34:37,Clearance,2077355,home,visible
29,1 - 34:47,Ball out of play,2087403,not applicable,visible
29,1 - 34:58,Throw-in,2098873,home,not shown
29,1 - 35:13,Ball out of play,2113122,not applicable,visible
29,1 - 35:19,Clearance,2119931,away,not shown
29,1 - 35:36,Ball out of play,2136416,not applicable,not shown
29,1 - 35:44,Throw-in,2144728,away,visible
29,1 - 36:21,Foul,2181880,home,visible
29,1 - 36:26,Yellow card,2186343,home,visible
29,1 - 36:42,Indirect free-kick,2202009,away,not shown
29,1 - 37:05,Foul,2225587,away,visible
29,1 - 37:28,Indirect free-kick,2248424,home,not shown
29,1 - 37:38,Ball out of play,2258939,not applicable,visible
29,1 - 37:44,Throw-in,2264000,away,visible
29,1 - 37:57,Ball out of play,2277983,not applicable,visible
29,1 - 38:05,Throw-in,2285155,away,not shown
29,1 - 38:19,Offside,2299202,home,visible
29,1 - 38:24,Indirect free-kick,2304746,away,visible
29,1 - 38:49,Ball out of play,2329549,not applicable,visible
29,1 - 38:57,Throw-in,2337988,home,visible
29,1 - 39:10,Shots on target,2350347,away,visible
29,1 - 39:54,Ball out of play,2394246,not applicable,visible
29,1 - 40:08,Throw-in,2408604,home,visible
29,1 - 40:43,Foul,2443095,away,visible
29,1 - 40:48,Yellow card,2448920,away,visible
29,1 - 41:18,Direct free-kick,2478769,home,visible
29,1 - 42:25,Foul,2545332,away,visible
29,1 - 43:16,Direct free-kick,2596529,home,visible
29,1 - 43:16,Shots on target,2596529,home,visible
29,1 - 43:17,Ball out of play,2597769,not applicable,visible
29,1 - 43:50,Corner,2630069,home,visible
29,1 - 43:53,Ball out of play,2633868,not applicable,visible
29,1 - 44:01,Clearance,2641565,away,not shown
29,1 - 44:16,Foul,2656109,home,visible
29,1 - 44:29,Indirect free-kick,2669787,away,visible
29,1 - 45:15,Foul,2715090,home,visible
29,1 - 45:57,Shots on target,2757838,away,visible
29,1 - 45:57,Direct free-kick,2757838,away,visible
29,1 - 45:58,Goal,2758999,away,visible
29,1 - 46:44,Kick-off,2804072,home,not shown
29,2 - 00:00,Kick-off,30,home,not shown
29,2 - 00:27,Foul,27418,away,visible
29,2 - 00:42,Indirect free-kick,42521,home,visible
29,2 - 01:26,Ball out of play,86739,not applicable,visible
29,2 - 01:32,Throw-in,92515,home,not shown
29,2 - 01:56,Ball out of play,116034,not applicable,visible
29,2 - 02:05,Throw-in,125643,away,visible
29,2 - 02:35,Foul,155764,home,visible
29,2 - 02:52,Indirect free-kick,172308,away,visible
29,2 - 03:28,Shots on target,208534,away,visible
29,2 - 03:29,Goal,209140,away,visible
